,label,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
286,1,10026.06,6326.06,10852.14,7857.16,11289.92,1425.66,2632.2,13923.18
287,1,10112.12,6591.7,10904.14,7894.08,11360.8,1646.36,3151.64,13935.9
288,1,10112.12,6591.7,10904.14,7894.08,11360.8,1646.36,3151.64,13935.9
289,1,10131.3,6557.5,10883.94,7900.46,11348.1,1642.6,3219.98,13933.0
290,1,10131.3,6557.5,10883.94,7900.46,11348.1,1642.6,3219.98,13933.0
291,1,10014.58,6388.5,10801.24,7834.62,11239.94,707.74,2572.86,13915.06
292,1,10014.58,6388.5,10801.24,7834.62,11239.94,707.74,2572.86,13915.06
293,1,10033.66,6308.66,10762.02,7820.72,11172.54,39.56,3162.96,13899.7
294,1,10033.66,6308.66,10762.02,7820.72,11172.54,39.56,3162.96,13899.7
295,2,9230.76,1998.58,25.54,26.9,1782.16,21.18,25.7,11505.34
296,2,8494.48,1851.36,21.16,26.9,1256.56,25.82,21.32,11119.6
297,2,7086.98,1776.9,22.84,26.36,19.8,21.48,22.06,10522.04
298,2,5962.78,1845.62,22.58,24.28,23.38,20.9,21.76,10432.58
299,2,5101.64,1827.02,25.34,30.7,21.8,23.44,21.36,9863.48
300,2,5668.46,534.0,20.04,31.84,23.5,18.16,30.7,9529.78
301,2,6080.08,27.76,25.4,26.04,25.04,26.32,26.42,9650.78
302,2,6677.54,27.24,26.24,29.4,22.0,25.18,22.54,10073.04
303,2,6131.68,22.82,21.4,22.98,27.46,27.52,22.84,10243.92
304,2,7215.7,23.7,14.52,22.74,17.42,22.5,22.42,10412.58
305,2,7546.06,21.06,21.46,24.38,20.52,22.42,22.74,10554.08
306,2,8053.46,18.74,19.22,22.34,24.02,18.36,18.88,10795.28
307,2,8243.34,19.7,16.74,24.82,18.5,19.16,18.16,10965.62
308,2,8230.0,24.06,16.1,26.74,19.9,14.22,30.9,10881.62
309,2,8417.98,27.1,24.56,22.82,888.9,31.92,22.06,10712.34
310,2,8331.26,25.2,20.14,27.66,25.82,25.08,18.42,10669.92
311,2,7788.52,28.3,19.24,27.0,23.14,27.08,25.16,10572.6
312,2,7010.46,19.16,23.26,22.3,24.3,26.24,25.9,9716.1
313,2,6849.6,22.16,18.24,22.12,19.0,26.74,19.12,9698.84
314,2,6834.8,15.1,18.04,23.4,23.04,19.42,18.66,9901.92
315,2,6957.56,16.08,20.38,23.7,21.54,19.08,16.84,9837.68
316,2,6790.24,26.74,18.48,18.86,23.3,20.34,20.96,9657.7
317,2,6600.46,20.16,19.52,24.64,23.56,25.7,16.64,9552.08
318,2,7032.92,20.86,16.08,27.34,19.96,24.76,26.32,9853.56
319,2,6979.7,26.22,22.34,27.9,24.08,21.38,33.42,9804.46
320,2,6833.5,27.08,20.68,28.28,22.58,28.76,27.26,9619.22
